COUNTY_NAME,FIPS,YEAR,STATE,DRUG,DEATHS
"ADA COUNTY, ID",016001,2003,ID,1,17
"ADA COUNTY, ID",016001,2004,ID,1,21
"ADA COUNTY, ID",016001,2005,ID,1,20
"ADA COUNTY, ID",016001,2006,ID,1,32
"ADA COUNTY, ID",016001,2007,ID,1,32
"ADA COUNTY, ID",016001,2008,ID,1,37
"ADA COUNTY, ID",016001,2009,ID,1,44
"ADA COUNTY, ID",016001,2010,ID,1,35
"ADA COUNTY, ID",016001,2011,ID,1,45
"ADA COUNTY, ID",016001,2012,ID,1,28
"ADA COUNTY, ID",016001,2013,ID,1,55
"ADA COUNTY, ID",016001,2014,ID,1,65
"ADA COUNTY, ID",016001,2015,ID,1,44
"AIKEN COUNTY, SC",045003,2003,SC,1,10
"AIKEN COUNTY, SC",045003,2004,SC,1,16
"AIKEN COUNTY, SC",045003,2005,SC,1,13
"AIKEN COUNTY, SC",045003,2006,SC,1,25
"AIKEN COUNTY, SC",045003,2007,SC,1,19
"AIKEN COUNTY, SC",045003,2008,SC,1,18
"AIKEN COUNTY, SC",045003,2009,SC,1,21
"AIKEN COUNTY, SC",045003,2010,SC,1,25
"AIKEN COUNTY, SC",045003,2011,SC,1,22
"AIKEN COUNTY, SC",045003,2012,SC,1,26
"AIKEN COUNTY, SC",045003,2013,SC,1,27
"AIKEN COUNTY, SC",045003,2014,SC,1,26
"AIKEN COUNTY, SC",045003,2015,SC,1,30
"ALACHUA COUNTY, FL",012001,2003,FL,1,11
"ALACHUA COUNTY, FL",012001,2007,FL,1,17
"ALACHUA COUNTY, FL",012001,2009,FL,1,15
"ALACHUA COUNTY, FL",012001,2010,FL,1,15
"ALACHUA COUNTY, FL",012001,2011,FL,1,14
"ALACHUA COUNTY, FL",012001,2012,FL,1,14
"ALACHUA COUNTY, FL",012001,2013,FL,1,12
"ALACHUA COUNTY, FL",012001,2014,FL,1,19
"ALACHUA COUNTY, FL",012001,2015,FL,1,23
"ALAMEDA COUNTY, CA",006001,2003,CA,1,124
"ALAMEDA COUNTY, CA",006001,2004,CA,1,154
"ALAMEDA COUNTY, CA",006001,2005,CA,1,172
"ALAMEDA COUNTY, CA",006001,2006,CA,1,182
"ALAMEDA COUNTY, CA",006001,2007,CA,1,185
"ALAMEDA COUNTY, CA",006001,2008,CA,1,157
"ALAMEDA COUNTY, CA",006001,2009,CA,1,153
"ALAMEDA COUNTY, CA",006001,2010,CA,1,131
"ALAMEDA COUNTY, CA",006001,2011,CA,1,167
"ALAMEDA COUNTY, CA",006001,2012,CA,1,133
"ALAMEDA COUNTY, CA",006001,2013,CA,1,174
"ALAMEDA COUNTY, CA",006001,2014,CA,1,165
"ALAMEDA COUNTY, CA",006001,2015,CA,1,210
"ALBANY COUNTY, NY",036001,2006,NY,1,11
"ALBANY COUNTY, NY",036001,2007,NY,1,28
"ALBANY COUNTY, NY",036001,2008,NY,1,15
"ALBANY COUNTY, NY",036001,2009,NY,1,10
"ALBANY COUNTY, NY",036001,2010,NY,1,24
"ALBANY COUNTY, NY",036001,2011,NY,1,26
"ALBANY COUNTY, NY",036001,2012,NY,1,13
"ALBANY COUNTY, NY",036001,2013,NY,1,29
"ALBANY COUNTY, NY",036001,2014,NY,1,25
"ALBANY COUNTY, NY",036001,2015,NY,1,27
"AMADOR COUNTY, CA",006005,2009,CA,1,13
"AMADOR COUNTY, CA",006005,2014,CA,1,11
"ANDERSON COUNTY, SC",045007,2003,SC,1,12
"ANDERSON COUNTY, SC",045007,2004,SC,1,18
"ANDERSON COUNTY, SC",045007,2005,SC,1,19
"ANDERSON COUNTY, SC",045007,2006,SC,1,18
"ANDERSON COUNTY, SC",045007,2007,SC,1,25
"ANDERSON COUNTY, SC",045007,2008,SC,1,29
"ANDERSON COUNTY, SC",045007,2009,SC,1,41
"ANDERSON COUNTY, SC",045007,2010,SC,1,33
"ANDERSON COUNTY, SC",045007,2011,SC,1,32
"ANDERSON COUNTY, SC",045007,2012,SC,1,28
"ANDERSON COUNTY, SC",045007,2013,SC,1,36
"ANDERSON COUNTY, SC",045007,2014,SC,1,35
"ANDERSON COUNTY, SC",045007,2015,SC,1,39
"ANDERSON COUNTY, TX",048001,2004,TX,1,11
"ANDERSON COUNTY, TX",048001,2006,TX,1,10
"ANDERSON COUNTY, TX",048001,2008,TX,1,10
"ARANSAS COUNTY, TX",048007,2006,TX,1,10
"BALDWIN COUNTY, AL",001003,2003,AL,1,10
"BALDWIN COUNTY, AL",001003,2004,AL,1,18
"BALDWIN COUNTY, AL",001003,2005,AL,1,14
"BALDWIN COUNTY, AL",001003,2006,AL,1,11
"BALDWIN COUNTY, AL",001003,2007,AL,1,24
"BALDWIN COUNTY, AL",001003,2008,AL,1,19
"BALDWIN COUNTY, AL",001003,2009,AL,1,29
"BALDWIN COUNTY, AL",001003,2010,AL,1,24
"BALDWIN COUNTY, AL",001003,2011,AL,1,23
"BALDWIN COUNTY, AL",001003,2012,AL,1,24
"BALDWIN COUNTY, AL",001003,2013,AL,1,20
"BALDWIN COUNTY, AL",001003,2014,AL,1,32
"BALDWIN COUNTY, AL",001003,2015,AL,1,40
"BANNOCK COUNTY, ID",016005,2009,ID,1,11
"BANNOCK COUNTY, ID",016005,2010,ID,1,11
"BANNOCK COUNTY, ID",016005,2011,ID,1,11
"BANNOCK COUNTY, ID",016005,2012,ID,1,13
"BANNOCK COUNTY, ID",016005,2013,ID,1,11
"BANNOCK COUNTY, ID",016005,2014,ID,1,22
"BARROW COUNTY, GA",013013,2006,GA,1,10
"BARROW COUNTY, GA",013013,2008,GA,1,10
"BARROW COUNTY, GA",013013,2010,GA,1,12
"BARROW COUNTY, GA",013013,2012,GA,1,10
"BARROW COUNTY, GA",013013,2014,GA,1,11
"BARTOW COUNTY, GA",013015,2004,GA,1,13
"BARTOW COUNTY, GA",013015,2008,GA,1,14
"BARTOW COUNTY, GA",013015,2010,GA,1,20
"BARTOW COUNTY, GA",013015,2011,GA,1,17
"BARTOW COUNTY, GA",013015,2012,GA,1,13
"BARTOW COUNTY, GA",013015,2014,GA,1,16
"BARTOW COUNTY, GA",013015,2015,GA,1,18
"BASTROP COUNTY, TX",048021,2013,TX,1,10
"BAY COUNTY, FL",012005,2003,FL,1,21
"BAY COUNTY, FL",012005,2004,FL,1,18
"BAY COUNTY, FL",012005,2005,FL,1,17
"BAY COUNTY, FL",012005,2006,FL,1,34
"BAY COUNTY, FL",012005,2007,FL,1,30
"BAY COUNTY, FL",012005,2008,FL,1,23
"BAY COUNTY, FL",012005,2009,FL,1,18
"BAY COUNTY, FL",012005,2010,FL,1,22
"BAY COUNTY, FL",012005,2012,FL,1,15
"BAY COUNTY, FL",012005,2013,FL,1,19
"BAY COUNTY, FL",012005,2014,FL,1,22
"BAY COUNTY, FL",012005,2015,FL,1,25
"BEAUFORT COUNTY, SC",045013,2010,SC,1,11
"BEAUFORT COUNTY, SC",045013,2011,SC,1,13
"BEAUFORT COUNTY, SC",045013,2013,SC,1,11
"BEAUFORT COUNTY, SC",045013,2014,SC,1,10
"BELL COUNTY, TX",048027,2005,TX,1,10
"BELL COUNTY, TX",048027,2006,TX,1,10
"BELL COUNTY, TX",048027,2007,TX,1,10
"BELL COUNTY, TX",048027,2009,TX,1,11
"BELL COUNTY, TX",048027,2010,TX,1,22
"BELL COUNTY, TX",048027,2011,TX,1,20
"BELL COUNTY, TX",048027,2012,TX,1,26
"BELL COUNTY, TX",048027,2013,TX,1,19
"BELL COUNTY, TX",048027,2014,TX,1,17
"BELL COUNTY, TX",048027,2015,TX,1,23
"BENTON COUNTY, WA",053005,2003,WA,1,10
"BENTON COUNTY, WA",053005,2004,WA,1,12
"BENTON COUNTY, WA",053005,2005,WA,1,13
"BENTON COUNTY, WA",053005,2006,WA,1,16
"BENTON COUNTY, WA",053005,2007,WA,1,17
"BENTON COUNTY, WA",053005,2008,WA,1,10
"BENTON COUNTY, WA",053005,2009,WA,1,17
"BENTON COUNTY, WA",053005,2010,WA,1,10
"BENTON COUNTY, WA",053005,2011,WA,1,16
"BENTON COUNTY, WA",053005,2012,WA,1,16
"BENTON COUNTY, WA",053005,2013,WA,1,18
"BENTON COUNTY, WA",053005,2014,WA,1,20
"BENTON COUNTY, WA",053005,2015,WA,1,28
"BERKELEY COUNTY, SC",045015,2004,SC,1,10
"BERKELEY COUNTY, SC",045015,2005,SC,1,13
"BERKELEY COUNTY, SC",045015,2006,SC,1,12
"BERKELEY COUNTY, SC",045015,2007,SC,1,11
"BERKELEY COUNTY, SC",045015,2008,SC,1,15
"BERKELEY COUNTY, SC",045015,2009,SC,1,11
"BERKELEY COUNTY, SC",045015,2010,SC,1,22
"BERKELEY COUNTY, SC",045015,2011,SC,1,16
"BERKELEY COUNTY, SC",045015,2012,SC,1,19
"BERKELEY COUNTY, SC",045015,2013,SC,1,25
"BERKELEY COUNTY, SC",045015,2014,SC,1,23
"BERKELEY COUNTY, SC",045015,2015,SC,1,25
"BERNALILLO COUNTY, NM",035001,2003,NM,1,144
"BERNALILLO COUNTY, NM",035001,2004,NM,1,128
"BERNALILLO COUNTY, NM",035001,2005,NM,1,164
"BERNALILLO COUNTY, NM",035001,2006,NM,1,171
"BERNALILLO COUNTY, NM",035001,2007,NM,1,182
"BERNALILLO COUNTY, NM",035001,2008,NM,1,219
"BERNALILLO COUNTY, NM",035001,2009,NM,1,164
"BERNALILLO COUNTY, NM",035001,2010,NM,1,184
"BERNALILLO COUNTY, NM",035001,2011,NM,1,199
"BERNALILLO COUNTY, NM",035001,2012,NM,1,190
"BERNALILLO COUNTY, NM",035001,2013,NM,1,147
"BERNALILLO COUNTY, NM",035001,2014,NM,1,193
"BERNALILLO COUNTY, NM",035001,2015,NM,1,197
"BEXAR COUNTY, TX",048029,2003,TX,1,163
"BEXAR COUNTY, TX",048029,2004,TX,1,168
"BEXAR COUNTY, TX",048029,2005,TX,1,202
"BEXAR COUNTY, TX",048029,2006,TX,1,191
"BEXAR COUNTY, TX",048029,2007,TX,1,104
"BEXAR COUNTY, TX",048029,2008,TX,1,157
"BEXAR COUNTY, TX",048029,2009,TX,1,197
"BEXAR COUNTY, TX",048029,2010,TX,1,186
"BEXAR COUNTY, TX",048029,2011,TX,1,263
"BEXAR COUNTY, TX",048029,2012,TX,1,193
"BEXAR COUNTY, TX",048029,2013,TX,1,175
"BEXAR COUNTY, TX",048029,2014,TX,1,181
"BEXAR COUNTY, TX",048029,2015,TX,1,190
"BIBB COUNTY, GA",013021,2003,GA,1,13
"BIBB COUNTY, GA",013021,2004,GA,1,11
"BIBB COUNTY, GA",013021,2005,GA,1,24
"BIBB COUNTY, GA",013021,2007,GA,1,12
"BIBB COUNTY, GA",013021,2008,GA,1,14
"BIBB COUNTY, GA",013021,2009,GA,1,12
"BIBB COUNTY, GA",013021,2010,GA,1,12
"BIBB COUNTY, GA",013021,2011,GA,1,17
"BIBB COUNTY, GA",013021,2012,GA,1,10
"BIBB COUNTY, GA",013021,2013,GA,1,14
"BIBB COUNTY, GA",013021,2014,GA,1,11
"BIBB COUNTY, GA",013021,2015,GA,1,14
"BLOUNT COUNTY, AL",001009,2008,AL,1,15
"BLOUNT COUNTY, AL",001009,2012,AL,1,15
"BLOUNT COUNTY, AL",001009,2013,AL,1,10
"BLOUNT COUNTY, AL",001009,2014,AL,1,11
"BLOUNT COUNTY, AL",001009,2015,AL,1,11
"BONNEVILLE COUNTY, ID",016019,2008,ID,1,13
"BONNEVILLE COUNTY, ID",016019,2009,ID,1,13
"BONNEVILLE COUNTY, ID",016019,2010,ID,1,13
"BONNEVILLE COUNTY, ID",016019,2011,ID,1,12
"BONNEVILLE COUNTY, ID",016019,2012,ID,1,15
"BONNEVILLE COUNTY, ID",016019,2013,ID,1,33
"BONNEVILLE COUNTY, ID",016019,2014,ID,1,19
"BONNEVILLE COUNTY, ID",016019,2015,ID,1,27
"BRAZORIA COUNTY, TX",048039,2003,TX,1,13
"BRAZORIA COUNTY, TX",048039,2004,TX,1,19
"BRAZORIA COUNTY, TX",048039,2005,TX,1,31
"BRAZORIA COUNTY, TX",048039,2006,TX,1,27
"BRAZORIA COUNTY, TX",048039,2007,TX,1,22
"BRAZORIA COUNTY, TX",048039,2008,TX,1,24
"BRAZORIA COUNTY, TX",048039,2009,TX,1,37
"BRAZORIA COUNTY, TX",048039,2010,TX,1,24
"BRAZORIA COUNTY, TX",048039,2011,TX,1,36
"BRAZORIA COUNTY, TX",048039,2012,TX,1,36
"BRAZORIA COUNTY, TX",048039,2013,TX,1,26
"BRAZORIA COUNTY, TX",048039,2014,TX,1,20
"BRAZORIA COUNTY, TX",048039,2015,TX,1,29
"BRAZOS COUNTY, TX",048041,2008,TX,1,10
"BRAZOS COUNTY, TX",048041,2010,TX,1,11
"BRAZOS COUNTY, TX",048041,2011,TX,1,19
"BRAZOS COUNTY, TX",048041,2014,TX,1,20
"BRAZOS COUNTY, TX",048041,2015,TX,1,17
"BREVARD COUNTY, FL",012009,2003,FL,1,97
"BREVARD COUNTY, FL",012009,2004,FL,1,111
"BREVARD COUNTY, FL",012009,2005,FL,1,119
"BREVARD COUNTY, FL",012009,2006,FL,1,107
"BREVARD COUNTY, FL",012009,2007,FL,1,104
"BREVARD COUNTY, FL",012009,2008,FL,1,121
"BREVARD COUNTY, FL",012009,2009,FL,1,135
"BREVARD COUNTY, FL",012009,2010,FL,1,135
"BREVARD COUNTY, FL",012009,2011,FL,1,123
"BREVARD COUNTY, FL",012009,2012,FL,1,113
"BREVARD COUNTY, FL",012009,2013,FL,1,106
"BREVARD COUNTY, FL",012009,2014,FL,1,111
"BREVARD COUNTY, FL",012009,2015,FL,1,155
"BRONX COUNTY, NY",036005,2003,NY,1,192
"BRONX COUNTY, NY",036005,2004,NY,1,175
"BRONX COUNTY, NY",036005,2005,NY,1,189
"BRONX COUNTY, NY",036005,2006,NY,1,254
"BRONX COUNTY, NY",036005,2007,NY,1,236
"BRONX COUNTY, NY",036005,2008,NY,1,203
"BRONX COUNTY, NY",036005,2009,NY,1,191
"BRONX COUNTY, NY",036005,2010,NY,1,169
"BRONX COUNTY, NY",036005,2011,NY,1,182
"BRONX COUNTY, NY",036005,2012,NY,1,198
"BRONX COUNTY, NY",036005,2013,NY,1,215
"BRONX COUNTY, NY",036005,2014,NY,1,204
"BRONX COUNTY, NY",036005,2015,NY,1,285
"BROOME COUNTY, NY",036007,2007,NY,1,10
"BROOME COUNTY, NY",036007,2008,NY,1,12
"BROOME COUNTY, NY",036007,2009,NY,1,11
"BROOME COUNTY, NY",036007,2010,NY,1,16
"BROOME COUNTY, NY",036007,2011,NY,1,17
"BROOME COUNTY, NY",036007,2012,NY,1,16
"BROOME COUNTY, NY",036007,2013,NY,1,27
"BROOME COUNTY, NY",036007,2014,NY,1,34
"BROOME COUNTY, NY",036007,2015,NY,1,34
"BROWARD COUNTY, FL",012011,2003,FL,1,230
"BROWARD COUNTY, FL",012011,2004,FL,1,287
"BROWARD COUNTY, FL",012011,2005,FL,1,320
"BROWARD COUNTY, FL",012011,2006,FL,1,282
"BROWARD COUNTY, FL",012011,2007,FL,1,282
"BROWARD COUNTY, FL",012011,2008,FL,1,326
"BROWARD COUNTY, FL",012011,2009,FL,1,305
"BROWARD COUNTY, FL",012011,2010,FL,1,262
"BROWARD COUNTY, FL",012011,2011,FL,1,233
"BROWARD COUNTY, FL",012011,2012,FL,1,228
"BROWARD COUNTY, FL",012011,2013,FL,1,210
"BROWARD COUNTY, FL",012011,2014,FL,1,230
"BROWARD COUNTY, FL",012011,2015,FL,1,279
"BRYAN COUNTY, OK",040013,2012,OK,1,12
"BUTTE COUNTY, CA",006007,2003,CA,1,40
"BUTTE COUNTY, CA",006007,2004,CA,1,31
"BUTTE COUNTY, CA",006007,2005,CA,1,25
"BUTTE COUNTY, CA",006007,2006,CA,1,62
"BUTTE COUNTY, CA",006007,2007,CA,1,58
"BUTTE COUNTY, CA",006007,2008,CA,1,58
"BUTTE COUNTY, CA",006007,2009,CA,1,59
"BUTTE COUNTY, CA",006007,2010,CA,1,84
"BUTTE COUNTY, CA",006007,2011,CA,1,76
"BUTTE COUNTY, CA",006007,2012,CA,1,67
"BUTTE COUNTY, CA",006007,2013,CA,1,54
"BUTTE COUNTY, CA",006007,2014,CA,1,70
"BUTTE COUNTY, CA",006007,2015,CA,1,63
"CALAVERAS COUNTY, CA",006009,2011,CA,1,10
"CALHOUN COUNTY, AL",001015,2007,AL,1,11
"CALHOUN COUNTY, AL",001015,2008,AL,1,17
"CALHOUN COUNTY, AL",001015,2009,AL,1,12
"CALHOUN COUNTY, AL",001015,2010,AL,1,19
"CALHOUN COUNTY, AL",001015,2011,AL,1,12
"CALHOUN COUNTY, AL",001015,2014,AL,1,19
"CALHOUN COUNTY, AL",001015,2015,AL,1,20
"CAMDEN COUNTY, GA",013039,2011,GA,1,10
"CAMERON COUNTY, TX",048061,2004,TX,1,16
"CAMERON COUNTY, TX",048061,2005,TX,1,19
"CAMERON COUNTY, TX",048061,2007,TX,1,11
"CAMERON COUNTY, TX",048061,2008,TX,1,15
"CAMERON COUNTY, TX",048061,2009,TX,1,18
"CAMERON COUNTY, TX",048061,2010,TX,1,13
"CAMERON COUNTY, TX",048061,2012,TX,1,15
"CAMERON COUNTY, TX",048061,2015,TX,1,17
"CANADIAN COUNTY, OK",040017,2004,OK,1,10
"CANADIAN COUNTY, OK",040017,2007,OK,1,10
"CANADIAN COUNTY, OK",040017,2010,OK,1,12
"CANADIAN COUNTY, OK",040017,2011,OK,1,17
"CANADIAN COUNTY, OK",040017,2013,OK,1,14
"CANADIAN COUNTY, OK",040017,2014,OK,1,16
"CANADIAN COUNTY, OK",040017,2015,OK,1,13
"CANYON COUNTY, ID",016027,2010,ID,1,16
"CANYON COUNTY, ID",016027,2011,ID,1,10
"CANYON COUNTY, ID",016027,2013,ID,1,12
"CANYON COUNTY, ID",016027,2014,ID,1,20
"CARROLL COUNTY, GA",013045,2004,GA,1,14
"CARROLL COUNTY, GA",013045,2005,GA,1,16
"CARROLL COUNTY, GA",013045,2006,GA,1,14
"CARROLL COUNTY, GA",013045,2007,GA,1,22
"CARROLL COUNTY, GA",013045,2008,GA,1,24
"CARROLL COUNTY, GA",013045,2009,GA,1,26
"CARROLL COUNTY, GA",013045,2010,GA,1,17
"CARROLL COUNTY, GA",013045,2011,GA,1,22
"CARROLL COUNTY, GA",013045,2012,GA,1,13
"CARROLL COUNTY, GA",013045,2013,GA,1,16
"CARROLL COUNTY, GA",013045,2014,GA,1,17
"CARROLL COUNTY, GA",013045,2015,GA,1,18
"CARTER COUNTY, OK",040019,2009,OK,1,11
"CARTER COUNTY, OK",040019,2010,OK,1,11
"CARTER COUNTY, OK",040019,2011,OK,1,15
"CARTER COUNTY, OK",040019,2012,OK,1,15
"CARTER COUNTY, OK",040019,2013,OK,1,15
"CARTER COUNTY, OK",040019,2014,OK,1,12
"CARTER COUNTY, OK",040019,2015,OK,1,14
"CATOOSA COUNTY, GA",013047,2004,GA,1,11
"CATOOSA COUNTY, GA",013047,2005,GA,1,11
"CATOOSA COUNTY, GA",013047,2006,GA,1,10
"CATOOSA COUNTY, GA",013047,2008,GA,1,11
"CATOOSA COUNTY, GA",013047,2011,GA,1,10
"CATOOSA COUNTY, GA",013047,2012,GA,1,20
"CATOOSA COUNTY, GA",013047,2014,GA,1,12
"CATOOSA COUNTY, GA",013047,2015,GA,1,12
"CATTARAUGUS COUNTY, NY",036009,2015,NY,1,14
"CAYUGA COUNTY, NY",036011,2011,NY,1,10
"CAYUGA COUNTY, NY",036011,2013,NY,1,10
"CAYUGA COUNTY, NY",036011,2015,NY,1,14
"CHARLESTON COUNTY, SC",045019,2003,SC,1,16
"CHARLESTON COUNTY, SC",045019,2004,SC,1,28
"CHARLESTON COUNTY, SC",045019,2005,SC,1,24
"CHARLESTON COUNTY, SC",045019,2006,SC,1,27
"CHARLESTON COUNTY, SC",045019,2007,SC,1,44
"CHARLESTON COUNTY, SC",045019,2008,SC,1,41
"CHARLESTON COUNTY, SC",045019,2009,SC,1,39
"CHARLESTON COUNTY, SC",045019,2010,SC,1,54
"CHARLESTON COUNTY, SC",045019,2011,SC,1,42
"CHARLESTON COUNTY, SC",045019,2012,SC,1,30
"CHARLESTON COUNTY, SC",045019,2013,SC,1,37
"CHARLESTON COUNTY, SC",045019,2014,SC,1,47
"CHARLESTON COUNTY, SC",045019,2015,SC,1,59
"CHARLOTTE COUNTY, FL",012015,2004,FL,1,17
"CHARLOTTE COUNTY, FL",012015,2005,FL,1,11
"CHARLOTTE COUNTY, FL",012015,2006,FL,1,15
"CHARLOTTE COUNTY, FL",012015,2007,FL,1,17
"CHARLOTTE COUNTY, FL",012015,2008,FL,1,20
"CHARLOTTE COUNTY, FL",012015,2009,FL,1,17
"CHARLOTTE COUNTY, FL",012015,2010,FL,1,17
"CHARLOTTE COUNTY, FL",012015,2011,FL,1,27
"CHARLOTTE COUNTY, FL",012015,2012,FL,1,13
"CHARLOTTE COUNTY, FL",012015,2013,FL,1,12
"CHARLOTTE COUNTY, FL",012015,2014,FL,1,22
"CHARLOTTE COUNTY, FL",012015,2015,FL,1,11
"CHATHAM COUNTY, GA",013051,2004,GA,1,22
"CHATHAM COUNTY, GA",013051,2005,GA,1,11
"CHATHAM COUNTY, GA",013051,2006,GA,1,18
"CHATHAM COUNTY, GA",013051,2007,GA,1,26
"CHATHAM COUNTY, GA",013051,2008,GA,1,17
"CHATHAM COUNTY, GA",013051,2009,GA,1,16
"CHATHAM COUNTY, GA",013051,2010,GA,1,23
"CHATHAM COUNTY, GA",013051,2011,GA,1,22
"CHATHAM COUNTY, GA",013051,2012,GA,1,23
"CHATHAM COUNTY, GA",013051,2013,GA,1,28
"CHATHAM COUNTY, GA",013051,2014,GA,1,21
"CHATHAM COUNTY, GA",013051,2015,GA,1,24
"CHAUTAUQUA COUNTY, NY",036013,2007,NY,1,12
"CHAUTAUQUA COUNTY, NY",036013,2013,NY,1,13
"CHAUTAUQUA COUNTY, NY",036013,2014,NY,1,17
"CHAUTAUQUA COUNTY, NY",036013,2015,NY,1,24
"CHAVES COUNTY, NM",035005,2003,NM,1,18
"CHAVES COUNTY, NM",035005,2004,NM,1,12
"CHAVES COUNTY, NM",035005,2005,NM,1,13
"CHAVES COUNTY, NM",035005,2006,NM,1,16
"CHAVES COUNTY, NM",035005,2008,NM,1,10
"CHAVES COUNTY, NM",035005,2009,NM,1,13
"CHAVES COUNTY, NM",035005,2011,NM,1,16
"CHAVES COUNTY, NM",035005,2012,NM,1,10
"CHAVES COUNTY, NM",035005,2013,NM,1,11
"CHAVES COUNTY, NM",035005,2015,NM,1,10
"CHELAN COUNTY, WA",053007,2010,WA,1,11
"CHELAN COUNTY, WA",053007,2011,WA,1,10
"CHEMUNG COUNTY, NY",036015,2011,NY,1,11
"CHEMUNG COUNTY, NY",036015,2012,NY,1,17
"CHEMUNG COUNTY, NY",036015,2013,NY,1,10
"CHEMUNG COUNTY, NY",036015,2015,NY,1,10
"CHEROKEE COUNTY, GA",013057,2003,GA,1,13
"CHEROKEE COUNTY, GA",013057,2004,GA,1,10
"CHEROKEE COUNTY, GA",013057,2005,GA,1,17
"CHEROKEE COUNTY, GA",013057,2006,GA,1,12
"CHEROKEE COUNTY, GA",013057,2007,GA,1,22
"CHEROKEE COUNTY, GA",013057,2008,GA,1,16
"CHEROKEE COUNTY, GA",013057,2009,GA,1,20
"CHEROKEE COUNTY, GA",013057,2010,GA,1,26
"CHEROKEE COUNTY, GA",013057,2011,GA,1,19
"CHEROKEE COUNTY, GA",013057,2012,GA,1,20
"CHEROKEE COUNTY, GA",013057,2013,GA,1,28
"CHEROKEE COUNTY, GA",013057,2014,GA,1,35
"CHEROKEE COUNTY, GA",013057,2015,GA,1,50
"CHEROKEE COUNTY, OK",040021,2006,OK,1,12
"CHEROKEE COUNTY, OK",040021,2009,OK,1,11
"CHEROKEE COUNTY, OK",040021,2013,OK,1,12
"CHEROKEE COUNTY, OK",040021,2014,OK,1,12
"CHEROKEE COUNTY, OK",040021,2015,OK,1,11
"CHEROKEE COUNTY, SC",045021,2012,SC,1,12
"CHILTON COUNTY, AL",001021,2006,AL,1,13
"CHILTON COUNTY, AL",001021,2010,AL,1,10
"CITRUS COUNTY, FL",012017,2003,FL,1,16
"CITRUS COUNTY, FL",012017,2004,FL,1,12
"CITRUS COUNTY, FL",012017,2005,FL,1,14
"CITRUS COUNTY, FL",012017,2006,FL,1,23
"CITRUS COUNTY, FL",012017,2007,FL,1,17
"CITRUS COUNTY, FL",012017,2008,FL,1,25
"CITRUS COUNTY, FL",012017,2009,FL,1,19
"CITRUS COUNTY, FL",012017,2010,FL,1,27
"CITRUS COUNTY, FL",012017,2011,FL,1,29
"CITRUS COUNTY, FL",012017,2012,FL,1,37
"CITRUS COUNTY, FL",012017,2013,FL,1,24
"CITRUS COUNTY, FL",012017,2014,FL,1,24
"CITRUS COUNTY, FL",012017,2015,FL,1,25
"CLACKAMAS COUNTY, OR",041005,2003,OR,1,28
"CLACKAMAS COUNTY, OR",041005,2004,OR,1,28
"CLACKAMAS COUNTY, OR",041005,2005,OR,1,23
"CLACKAMAS COUNTY, OR",041005,2006,OR,1,34
"CLACKAMAS COUNTY, OR",041005,2007,OR,1,32
"CLACKAMAS COUNTY, OR",041005,2008,OR,1,25
"CLACKAMAS COUNTY, OR",041005,2009,OR,1,32
"CLACKAMAS COUNTY, OR",041005,2010,OR,1,43
"CLACKAMAS COUNTY, OR",041005,2011,OR,1,34
"CLACKAMAS COUNTY, OR",041005,2012,OR,1,22
"CLACKAMAS COUNTY, OR",041005,2013,OR,1,38
"CLACKAMAS COUNTY, OR",041005,2014,OR,1,46
"CLACKAMAS COUNTY, OR",041005,2015,OR,1,26
"CLALLAM COUNTY, WA",053009,2004,WA,1,11
"CLALLAM COUNTY, WA",053009,2005,WA,1,10
"CLALLAM COUNTY, WA",053009,2006,WA,1,15
"CLALLAM COUNTY, WA",053009,2007,WA,1,19
"CLALLAM COUNTY, WA",053009,2008,WA,1,17
"CLALLAM COUNTY, WA",053009,2009,WA,1,13
"CLALLAM COUNTY, WA",053009,2010,WA,1,11
"CLALLAM COUNTY, WA",053009,2012,WA,1,12
"CLALLAM COUNTY, WA",053009,2013,WA,1,15
"CLALLAM COUNTY, WA",053009,2015,WA,1,12
"CLARK COUNTY, WA",053011,2003,WA,1,40
"CLARK COUNTY, WA",053011,2004,WA,1,27
"CLARK COUNTY, WA",053011,2005,WA,1,40
"CLARK COUNTY, WA",053011,2006,WA,1,48
"CLARK COUNTY, WA",053011,2007,WA,1,55
"CLARK COUNTY, WA",053011,2008,WA,1,61
"CLARK COUNTY, WA",053011,2009,WA,1,59
"CLARK COUNTY, WA",053011,2010,WA,1,50
"CLARK COUNTY, WA",053011,2011,WA,1,55
"CLARK COUNTY, WA",053011,2012,WA,1,62
"CLARK COUNTY, WA",053011,2013,WA,1,57
"CLARK COUNTY, WA",053011,2014,WA,1,59
"CLARK COUNTY, WA",053011,2015,WA,1,59
"CLARKE COUNTY, GA",013059,2011,GA,1,13
"CLARKE COUNTY, GA",013059,2012,GA,1,12
"CLARKE COUNTY, GA",013059,2015,GA,1,10
"CLATSOP COUNTY, OR",041007,2011,OR,1,11
"CLAY COUNTY, FL",012019,2003,FL,1,16
"CLAY COUNTY, FL",012019,2004,FL,1,22
"CLAY COUNTY, FL",012019,2005,FL,1,14
"CLAY COUNTY, FL",012019,2006,FL,1,15
"CLAY COUNTY, FL",012019,2007,FL,1,26
"CLAY COUNTY, FL",012019,2008,FL,1,19
"CLAY COUNTY, FL",012019,2009,FL,1,29
"CLAY COUNTY, FL",012019,2010,FL,1,20
"CLAY COUNTY, FL",012019,2011,FL,1,23
